transaction_id,timestamp,source_account,destination_account,transaction_type,amount,customer_age,ip_address,device_id,location,channel,is_fraud,fraud_type
TX82d0b56f,2025-01-04 19:42:28,ACCT30539,ACCT10350,Online Payment,3471.7,77,50.140.213.89,DEV-8076,New York,Online Banking,True,Extortion
TX50db9d03,2025-01-04 06:37:55,ACCT31351,ACCT47269,Deposit,5085.35,88,163.35.98.52,DEV-9737,New York,Branch,True,Real Estate
TX1db16b67,2025-01-12 03:39:24,ACCT75843,ACCT16758,Deposit,4156.59,65,13.238.46.142,DEV-8000,Florida,Branch,False,
TX0afb2f62,2025-01-23 15:16:22,ACCT38572,ACCT77829,Wire Transfer,5684.01,86,173.117.60.232,DEV-5739,Texas,Mobile App,True,Tech Support
TXd0f25fe1,2025-01-31 10:53:53,ACCT29207,ACCT37112,Deposit,9312.81,90,154.18.24.169,DEV-4797,New York,Mobile App,False,
TX8861d4c3,2025-01-10 20:06:49,ACCT84995,ACCT81946,Withdrawal,9519.27,90,206.197.252.120,DEV-5054,Florida,Online Banking,True,Extortion
TXddabbbe0,2025-01-10 19:43:32,ACCT50493,ACCT42463,Deposit,545.77,77,37.104.106.160,DEV-5647,Florida,ATM,False,
TX9cc4884c,2025-01-03 01:21:39,ACCT23229,ACCT52283,Wire Transfer,983.2,61,21.213.191.28,DEV-8163,Florida,Online Banking,False,
TX7d2a63ef,2025-01-23 01:51:24,ACCT94927,ACCT29207,Wire Transfer,6926.32,84,17.121.123.54,DEV-5075,Pennsylvania,Mobile App,False,
TX44e33eb5,2025-01-28 13:24:17,ACCT14097,ACCT75642,Wire Transfer,8322.75,68,98.200.57.131,DEV-4987,Colorado,Mobile App,False,
TX6a77cc1e,2025-01-17 04:49:59,ACCT94087,ACCT68735,Deposit,2177.67,69,173.3.50.223,DEV-5541,Florida,ATM,False,
TX2204230e,2025-01-13 09:18:39,ACCT31827,ACCT29507,Online Payment,7265.66,72,146.209.245.25,DEV-1600,Arizona ,Online Banking,True,Real Estate
TXe41503e9,2025-01-26 03:05:03,ACCT24933,ACCT11934,Deposit,5847.07,65,155.163.112.99,DEV-4926,Arizona ,Mobile App,False,
TXfb6d637a,2025-01-26 07:59:56,ACCT49035,ACCT67378,Wire Transfer,4928.83,90,8.107.217.87,DEV-3909,Texas,Branch,True,Confidence/Romance
TXf18169d3,2025-01-22 20:56:19,ACCT88513,ACCT67690,Online Payment,1196.5,86,111.25.91.118,DEV-5005,Washington,Mobile App,False,
TXe419e7b9,2025-01-15 16:20:32,ACCT63845,ACCT69673,Deposit,4317.33,73,123.50.13.241,DEV-1425,Colorado,Branch,False,
TX5d1bbe93,2025-01-12 13:30:27,ACCT57600,EXT-63027,Online Payment,4972.71,71,112.154.2.28,DEV-5800,Colorado,ATM,True,Extortion
TX416c843d,2025-01-08 02:14:01,ACCT17349,ACCT87089,Deposit,3758.48,68,150.218.238.163,DEV-4388,Texas,Online Banking,False,
TXd6332e20,2025-01-19 20:36:35,ACCT59602,EXT-25918,Wire Transfer,5493.71,90,21.90.231.175,DEV-1853,California,Mobile App,False,
TX3f779d6c,2025-01-25 11:49:24,ACCT59984,ACCT13358,Online Payment,7144.93,81,251.108.155.157,DEV-9037,New York,Branch,False,
TXbae01074,2025-01-23 10:46:01,ACCT81314,ACCT66085,Deposit,2103.53,69,71.237.79.70,DEV-4507,Ohio,Mobile App,False,
TX241dc6d9,2025-01-06 07:16:35,ACCT11562,ACCT22688,Deposit,8057.09,71,93.198.19.83,DEV-3200,Florida,ATM,True,Tech Support
TX54195ea3,2025-01-12 18:47:20,ACCT85136,ACCT49035,Deposit,9592.11,71,52.137.241.168,DEV-7193,New York,Mobile App,True,Tech Support
TX73c02ebe,2025-01-28 03:09:33,ACCT66085,ACCT84627,Wire Transfer,8917.25,81,15.234.49.230,DEV-8545,Florida,Branch,False,
TX31f5dff4,2025-01-12 20:59:13,ACCT97260,ACCT70235,Deposit,5397.7,83,182.110.158.235,DEV-4300,Arizona ,ATM,True,Real Estate
TX9aa63936,2025-01-13 12:27:31,ACCT11237,ACCT25886,Withdrawal,380.59,70,231.228.148.143,DEV-9335,Florida,Online Banking,False,
TXdb1b1121,2025-01-25 00:42:45,ACCT50733,EXT-87451,Deposit,377.23,68,244.5.225.51,DEV-8678,New York,Branch,False,
TXdef7e67d,2025-01-14 16:26:28,ACCT42463,ACCT94072,Online Payment,2042.79,66,250.39.17.110,DEV-8336,Arizona ,Online Banking,False,
TX974aa491,2025-01-07 16:08:07,ACCT38423,ACCT28736,Deposit,2605.12,70,241.134.51.12,DEV-6315,Florida,Branch,True,Real Estate
TX1261fceb,2025-01-16 18:56:04,ACCT39306,ACCT56318,Deposit,5218.81,68,196.114.70.192,DEV-8664,Washington,ATM,True,Confidence/Romance
TX5a6633e6,2025-01-16 01:43:05,ACCT46480,EXT-54367,Online Payment,7519.35,67,209.55.63.187,DEV-7736,New York,Online Banking,False,
TXb99ba813,2025-01-05 14:51:27,ACCT65081,ACCT47366,Wire Transfer,6596.28,77,55.79.231.71,DEV-4777,New York,ATM,False,
TXb63f1ebe,2025-01-06 08:35:29,ACCT17862,ACCT80392,Online Payment,7091.91,69,131.175.237.140,DEV-5209,Florida,ATM,True,Personal Data Breach
TXf189d704,2025-01-08 08:11:40,ACCT85136,ACCT18753,Wire Transfer,9761.21,71,181.182.17.220,DEV-2237,Washington,Mobile App,False,
TX413d6d19,2025-01-23 13:48:09,ACCT43181,EXT-18191,Wire Transfer,7002.6,72,110.50.16.209,DEV-5321,Ohio,Online Banking,False,
TX48b5d6d2,2025-01-04 07:19:21,ACCT97260,EXT-78257,Online Payment,8369.61,83,227.90.223.93,DEV-3027,Texas,Mobile App,False,
TXb500685f,2025-01-20 16:44:06,ACCT50493,ACCT43228,Withdrawal,5558.84,77,176.49.230.46,DEV-5779,New York,Branch,False,
TXfddd7392,2025-01-13 19:55:52,ACCT82234,ACCT28736,Withdrawal,7333.19,61,191.24.37.73,DEV-1433,New York,Branch,True,Personal Data Breach
TXb777ea19,2025-01-13 11:52:01,ACCT10350,ACCT53403,Online Payment,3373.95,80,163.31.181.115,DEV-4221,California,Mobile App,True,Extortion
TX05c711c1,2025-01-27 18:42:57,ACCT86283,ACCT26256,Wire Transfer,9537.01,66,6.123.134.223,DEV-7837,California,Online Banking,False,
TX0c7b46bc,2025-01-26 16:03:14,ACCT67081,ACCT15922,Online Payment,9219.71,67,182.185.115.161,DEV-6721,Colorado,Mobile App,False,
TXa2296dfa,2025-01-16 19:21:19,ACCT37112,ACCT56153,Wire Transfer,5406.53,78,187.108.234.156,DEV-3688,Texas,Branch,False,
TX5006b7d5,2025-01-30 08:39:36,ACCT26256,ACCT13427,Deposit,2358.33,72,52.2.61.58,DEV-1948,Arizona ,ATM,False,
TX5671d655,2025-01-12 15:19:55,ACCT10481,EXT-78422,Deposit,884.56,81,99.20.174.211,DEV-1600,Pennsylvania,Mobile App,False,
TXaba914ed,2025-01-21 14:38:01,ACCT55031,ACCT24785,Online Payment,651.55,89,165.86.219.221,DEV-8493,Colorado,Branch,False,
TX2689f446,2025-01-04 11:57:22,ACCT11934,ACCT69666,Deposit,6204.94,73,229.80.87.239,DEV-7455,Florida,ATM,False,
TXe6fc3b54,2025-01-04 15:28:31,ACCT68768,ACCT23743,Withdrawal,5919.59,72,96.130.91.62,DEV-2651,New York,Branch,True,Extortion
TXfcb28ed2,2025-01-07 10:01:50,ACCT83490,EXT-29795,Deposit,6195.47,73,197.215.226.189,DEV-1638,Pennsylvania,Branch,False,
TX62dcd4cf,2025-01-06 17:19:19,ACCT54766,ACCT45788,Withdrawal,2086.23,81,29.223.67.255,DEV-5397,Pennsylvania,Online Banking,False,
TX2eb6d04b,2025-01-20 05:23:04,ACCT18258,ACCT16957,Online Payment,5286.65,89,21.56.220.176,DEV-2980,Pennsylvania,ATM,False,
TX7ac96d8b,2025-01-31 10:19:03,ACCT71002,ACCT18258,Deposit,2308.7,80,145.35.241.175,DEV-9590,California,Branch,False,
TX083fb57b,2025-01-04 05:31:32,ACCT36220,ACCT77829,Withdrawal,5668.38,84,229.51.172.137,DEV-3251,California,Branch,True,Confidence/Romance
TX36c8c40a,2025-01-15 07:13:11,ACCT35318,ACCT26208,Deposit,2548.24,89,33.166.129.242,DEV-1685,Arizona ,Online Banking,True,Tech Support
TX465a6d8e,2025-01-16 14:14:49,ACCT67689,ACCT66268,Deposit,8912.89,81,105.235.56.19,DEV-4613,California,Mobile App,False,
TX2e97b9f5,2025-01-05 05:28:32,ACCT28736,ACCT72579,Online Payment,5039.78,90,48.149.239.156,DEV-8473,Washington,ATM,False,
TX960b34d1,2025-01-17 22:23:03,ACCT40850,ACCT74976,Deposit,3500.9,82,159.47.137.39,DEV-3890,Washington,Online Banking,False,
TXca1c3786,2025-01-19 18:11:11,ACCT56844,ACCT25855,Deposit,3197.22,60,5.30.179.184,DEV-7992,California,Mobile App,True,Confidence/Romance
TXcd2b0b5e,2025-01-09 23:49:59,ACCT51888,ACCT62387,Wire Transfer,6421.86,80,125.95.195.156,DEV-2649,Pennsylvania,Mobile App,False,
TX833bf0a5,2025-01-01 09:27:35,ACCT31351,ACCT16957,Deposit,9442.42,88,76.31.241.14,DEV-8914,Texas,Mobile App,False,
TX6bb57317,2025-01-16 18:54:05,ACCT20783,ACCT12666,Deposit,9801.59,65,91.33.127.171,DEV-3260,Pennsylvania,Branch,False,
TXac6dee74,2025-01-07 17:19:46,ACCT48076,ACCT12668,Wire Transfer,6620.31,64,101.74.123.158,DEV-7311,Texas,Online Banking,False,
TX1d499d2c,2025-01-06 22:56:13,ACCT26919,ACCT43074,Wire Transfer,7489.36,74,224.199.110.34,DEV-1193,Texas,Branch,True,Confidence/Romance
TXc396af41,2025-01-16 08:46:48,ACCT10485,ACCT50219,Deposit,2740.58,71,56.120.27.92,DEV-7947,Pennsylvania,ATM,False,
TXcc110727,2025-01-24 12:13:36,ACCT45788,ACCT35110,Deposit,4774.75,67,80.49.40.6,DEV-3847,New York,Mobile App,False,
TX3ffcef39,2025-01-15 23:36:30,ACCT12445,ACCT67205,Withdrawal,7621.9,72,218.43.177.131,DEV-8111,New York,Branch,False,
TX330f0e6d,2025-01-28 22:13:37,ACCT47223,EXT-26290,Wire Transfer,741.52,66,12.246.180.38,DEV-3499,Ohio,Branch,False,
TX073b2a12,2025-01-13 02:03:05,ACCT58878,ACCT23934,Withdrawal,6398.64,87,203.248.206.151,DEV-9904,Arizona ,Online Banking,False,
TXa0ddcc77,2025-01-22 14:26:38,ACCT31863,ACCT41547,Deposit,5116.22,78,33.119.134.115,DEV-2626,Arizona ,ATM,True,Tech Support
TX8f0079e1,2025-01-12 11:25:42,ACCT41547,EXT-85530,Online Payment,2408.85,90,161.194.242.220,DEV-8113,California,ATM,False,
TX0ea0a172,2025-01-21 10:52:42,ACCT73273,ACCT38629,Wire Transfer,5238.77,90,68.119.232.196,DEV-5784,Arizona ,Branch,False,
TXbcb221f1,2025-01-16 23:42:53,ACCT62713,ACCT66268,Online Payment,9250.95,63,181.59.22.43,DEV-9614,Arizona ,Mobile App,False,
TX83706940,2025-01-11 02:13:54,ACCT18753,ACCT57600,Deposit,141.01,66,97.242.89.238,DEV-1168,Texas,ATM,False,
TX3ed87907,2025-01-03 08:54:26,ACCT31827,ACCT32602,Withdrawal,67.55,72,119.98.13.174,DEV-8127,New York,Branch,False,
TX9c3b513a,2025-01-18 19:56:16,ACCT87738,ACCT48076,Deposit,3061.77,64,235.114.73.28,DEV-8625,Ohio,Mobile App,True,Real Estate
TX9f8c67a2,2025-01-05 06:14:49,ACCT89894,ACCT47516,Online Payment,9158.58,75,112.244.14.115,DEV-7825,Colorado,Branch,True,Tech Support
TX2d8bb80c,2025-01-13 16:15:09,ACCT51888,ACCT45788,Withdrawal,7404.54,80,209.29.1.145,DEV-5584,New York,Online Banking,True,Confidence/Romance
TX541f70ec,2025-01-05 15:11:37,ACCT75642,ACCT95828,Wire Transfer,387.14,70,126.249.249.94,DEV-9155,Ohio,Branch,False,
TXc71ba537,2025-01-27 16:20:46,ACCT51985,ACCT97260,Deposit,7863.61,90,164.187.188.235,DEV-3463,Arizona ,Branch,False,
TX5da7a7ec,2025-01-23 14:09:02,ACCT32602,EXT-27812,Withdrawal,2805.11,73,46.10.16.221,DEV-4830,Colorado,Mobile App,False,
TX8ad17a18,2025-01-05 18:26:48,ACCT31863,ACCT55031,Deposit,1613.11,78,133.219.82.16,DEV-6490,Arizona ,Branch,True,Personal Data Breach
TXd6e06316,2025-01-01 08:12:57,ACCT29920,ACCT11188,Withdrawal,6073.62,71,218.58.33.193,DEV-5708,New York,Online Banking,False,
TX98cfb297,2025-01-02 09:00:33,ACCT74976,ACCT81316,Wire Transfer,8169.12,61,124.208.3.34,DEV-2918,Texas,ATM,True,Personal Data Breach
TX29fd7d96,2025-01-19 16:23:31,ACCT79013,EXT-56249,Online Payment,4288.24,64,191.246.37.135,DEV-5190,Texas,Online Banking,False,
TXb4f5fd8d,2025-01-05 23:47:39,ACCT18258,ACCT87528,Deposit,6061.47,89,39.4.140.186,DEV-3369,Florida,ATM,False,
TXcd5a713f,2025-01-01 07:27:37,ACCT31863,ACCT74563,Withdrawal,2782.15,78,211.231.152.244,DEV-5575,Washington,ATM,False,
TX448878e4,2025-01-06 05:57:03,ACCT14097,ACCT63064,Withdrawal,5801.45,68,61.143.4.87,DEV-2286,Arizona ,Mobile App,False,
TXbe394dfb,2025-01-04 12:07:34,ACCT18954,ACCT59772,Online Payment,1377.02,83,184.80.132.46,DEV-1353,Washington,ATM,False,
TXbf0c36ce,2025-01-26 04:28:53,ACCT83963,ACCT11934,Online Payment,1005.35,77,53.154.54.11,DEV-1943,Texas,ATM,False,
TX305912a9,2025-01-15 17:23:26,ACCT33762,ACCT90134,Deposit,1409.63,74,49.241.164.192,DEV-9209,Ohio,Mobile App,False,
TXcbc8cdef,2025-01-16 16:05:55,ACCT38240,ACCT62713,Wire Transfer,6440.94,77,157.199.170.207,DEV-2694,Arizona ,Mobile App,False,
TX1965ec9a,2025-01-05 02:47:17,ACCT47541,ACCT14149,Withdrawal,5887.83,72,38.24.13.167,DEV-2932,Florida,Branch,True,Confidence/Romance
TXa8d8affc,2025-01-01 01:43:48,ACCT35110,EXT-67663,Deposit,3035.64,82,11.15.137.153,DEV-3078,Florida,ATM,False,
TXfbe8078a,2025-01-12 06:36:30,ACCT92024,ACCT88932,Deposit,8562.85,69,8.246.42.176,DEV-9301,New York,Branch,False,
TXa83968ca,2025-01-23 20:07:12,ACCT69747,ACCT80289,Wire Transfer,2774.04,62,124.164.231.17,DEV-7952,Florida,ATM,False,
TXa57f7854,2025-01-29 04:51:12,ACCT72579,ACCT76843,Online Payment,4125.68,68,162.52.157.188,DEV-4255,Texas,Branch,False,
TX5e387216,2025-01-06 05:37:06,ACCT22060,ACCT60293,Online Payment,2864.92,72,69.22.209.227,DEV-3207,Colorado,Mobile App,False,
TX88888b54,2025-01-07 09:13:37,ACCT72462,ACCT69747,Wire Transfer,9245.32,86,224.226.133.5,DEV-6259,Colorado,ATM,False,
TX9a469d83,2025-01-02 10:13:53,ACCT24958,ACCT71447,Online Payment,5666.31,81,186.119.54.57,DEV-8842,Pennsylvania,ATM,False,
TX1170c931,2025-01-04 08:05:17,ACCT16332,ACCT98823,Online Payment,3386.7,64,74.82.56.5,DEV-9245,Florida,ATM,False,
TX4d23753d,2025-01-05 20:07:46,ACCT79821,EXT-30643,Online Payment,2552.34,86,240.13.116.201,DEV-2604,Colorado,Online Banking,False,
TX92bf9f05,2025-01-09 14:49:37,ACCT61583,EXT-12939,Withdrawal,2865.4,78,83.160.70.45,DEV-1675,New York,Branch,False,
TXae98c0fa,2025-01-27 19:58:44,ACCT22362,ACCT35110,Online Payment,1013.13,68,104.158.75.142,DEV-7072,Pennsylvania,ATM,False,
TX1aeda9be,2025-01-31 15:49:27,ACCT22688,ACCT70983,Wire Transfer,4944.55,89,35.55.170.156,DEV-6150,Washington,Branch,True,Extortion
TXc3306f05,2025-01-25 17:47:48,ACCT24402,ACCT11902,Wire Transfer,7813.7,78,116.108.208.219,DEV-9052,Pennsylvania,Mobile App,True,Personal Data Breach
TXcf91bbe4,2025-01-31 21:13:26,ACCT20783,ACCT11279,Withdrawal,4295.66,65,174.86.133.120,DEV-8549,California,ATM,False,
TXc99e63c9,2025-01-27 12:37:57,ACCT97157,ACCT11735,Withdrawal,7744.6,77,216.60.225.206,DEV-2216,New York,ATM,True,Personal Data Breach
TX380b1f07,2025-01-14 16:25:41,ACCT65081,ACCT48730,Withdrawal,1053.41,77,220.212.118.97,DEV-4470,Arizona ,Mobile App,True,Investment
TXad967a63,2025-01-15 21:44:53,ACCT86038,ACCT88368,Online Payment,8775.0,61,118.131.63.94,DEV-7085,Florida,Online Banking,False,
TX105bd15b,2025-01-15 02:07:07,ACCT62387,ACCT16339,Wire Transfer,9523.26,78,103.207.76.100,DEV-3356,New York,Branch,False,
TX11a5f7da,2025-01-21 17:05:28,ACCT68768,ACCT47922,Wire Transfer,4308.52,72,70.48.217.180,DEV-9436,Florida,ATM,True,Extortion
TX50f86347,2025-01-09 23:48:35,ACCT90134,EXT-61083,Withdrawal,7727.21,63,127.23.116.86,DEV-1103,Pennsylvania,Online Banking,False,
TXb64f40db,2025-01-03 03:55:26,ACCT51985,ACCT59984,Deposit,1265.12,90,121.102.178.4,DEV-4788,California,Online Banking,False,
TXcb2268e6,2025-01-04 11:30:21,ACCT38572,ACCT62713,Withdrawal,1400.57,86,212.127.104.57,DEV-4762,Ohio,Mobile App,False,
TXff56e19c,2025-01-10 22:04:05,ACCT59999,ACCT51247,Wire Transfer,8174.28,87,240.78.109.46,DEV-2416,Pennsylvania,Mobile App,False,
TXf4dd71ed,2025-01-12 06:22:21,ACCT16758,ACCT23268,Deposit,3125.27,73,185.3.110.67,DEV-1605,Florida,ATM,False,
TXcf08f48b,2025-01-18 01:05:29,ACCT69666,ACCT59984,Deposit,9754.77,80,221.33.178.210,DEV-8785,Arizona ,ATM,False,
TX41ae12f0,2025-01-28 08:00:56,ACCT40285,ACCT70448,Wire Transfer,5109.23,61,223.165.227.210,DEV-7328,Pennsylvania,Mobile App,True,Investment
TXaac6eeab,2025-01-16 01:32:18,ACCT97027,ACCT23743,Wire Transfer,9303.94,84,25.12.197.139,DEV-1191,Washington,Branch,False,
TX8d707214,2025-01-21 19:16:55,ACCT16957,EXT-62716,Deposit,7168.85,69,28.178.8.192,DEV-9892,California,Online Banking,False,
TX17a5ea18,2025-01-26 20:35:59,ACCT56318,EXT-76872,Wire Transfer,1410.28,63,240.130.22.254,DEV-3731,Pennsylvania,Online Banking,False,
TXd90fc48e,2025-01-10 11:03:39,ACCT91081,ACCT38240,Withdrawal,8555.17,74,164.135.220.211,DEV-5589,Arizona ,ATM,False,
TXda0a90e2,2025-01-09 18:22:54,ACCT37112,ACCT23934,Wire Transfer,3030.9,78,183.78.213.213,DEV-6701,Pennsylvania,Online Banking,True,Personal Data Breach
TX8173f36f,2025-01-21 01:37:19,ACCT67788,ACCT11262,Deposit,996.5,60,68.187.87.62,DEV-8928,Colorado,ATM,True,Personal Data Breach
TX1f49d37b,2025-01-07 03:37:51,ACCT66336,EXT-33757,Deposit,260.21,88,141.218.67.16,DEV-9517,Pennsylvania,Mobile App,False,
TX0e9c2556,2025-01-22 11:43:19,ACCT94072,ACCT48730,Wire Transfer,3610.42,83,149.189.162.222,DEV-8688,Arizona ,Online Banking,False,
TX82113e98,2025-01-04 22:41:00,ACCT68768,ACCT33361,Online Payment,6099.65,72,88.41.153.69,DEV-9977,Ohio,ATM,False,
TXcb63bf34,2025-01-09 16:12:02,ACCT12439,ACCT51888,Wire Transfer,8200.63,61,103.179.18.162,DEV-6788,California,ATM,False,
TX83f67285,2025-01-02 02:46:13,ACCT74976,EXT-19432,Online Payment,6441.06,61,34.69.68.43,DEV-2978,Florida,Online Banking,False,
TX05fbd0d6,2025-01-18 15:45:26,ACCT43228,ACCT10849,Withdrawal,5946.06,83,92.3.216.130,DEV-9378,Washington,ATM,False,
TX039f9bf7,2025-01-03 02:41:53,ACCT72433,ACCT75962,Wire Transfer,7772.97,70,65.176.102.155,DEV-3849,Washington,Online Banking,False,
TX2a340cf0,2025-01-21 03:07:54,ACCT47269,ACCT61220,Withdrawal,9121.66,68,97.71.197.35,DEV-7473,Colorado,ATM,False,
TX10f23e10,2025-01-20 09:27:49,ACCT47516,ACCT85136,Withdrawal,6959.57,62,249.188.132.165,DEV-2973,Arizona ,Branch,True,Confidence/Romance
TX83fbb43b,2025-01-04 07:12:39,ACCT10667,ACCT97027,Wire Transfer,1541.03,62,91.196.48.19,DEV-1977,Washington,Branch,False,
TXbfad4b50,2025-01-29 17:05:05,ACCT77129,ACCT56153,Online Payment,8002.36,84,176.87.224.158,DEV-7134,Florida,Mobile App,False,
TXa8d23fc5,2025-01-28 17:21:26,ACCT55159,ACCT41547,Wire Transfer,8695.85,79,21.69.34.236,DEV-6650,Texas,Mobile App,False,
TXb02a46dd,2025-01-01 13:09:40,ACCT33361,ACCT58878,Deposit,2857.58,86,24.37.115.31,DEV-5278,Texas,Online Banking,False,
TXc42f2ab0,2025-01-15 08:24:12,ACCT61623,ACCT62387,Deposit,3085.7,70,195.138.195.182,DEV-9598,Arizona ,Online Banking,True,Tech Support
TXcc68b48d,2025-01-06 20:36:51,ACCT90250,ACCT81316,Deposit,3713.98,77,26.31.78.30,DEV-8151,Texas,Mobile App,False,
TXfcc4ec43,2025-01-15 10:31:11,ACCT61425,ACCT70983,Deposit,5480.71,89,220.255.79.174,DEV-9374,Florida,Branch,False,
TX31bfaac7,2025-01-09 04:55:19,ACCT90134,EXT-97244,Withdrawal,3111.44,63,195.136.54.153,DEV-6624,Pennsylvania,Mobile App,False,
TXcf9c7478,2025-01-09 17:04:25,ACCT34520,ACCT72330,Deposit,8413.23,77,110.138.148.156,DEV-1144,Colorado,Branch,False,
TXb3088e01,2025-01-18 18:50:06,ACCT31827,ACCT69336,Deposit,2889.25,72,72.119.86.50,DEV-8568,Pennsylvania,Branch,True,Personal Data Breach
TX599fd3c3,2025-01-14 13:13:31,ACCT45676,ACCT86038,Wire Transfer,1524.96,89,74.140.27.255,DEV-1631,Colorado,Branch,False,
TX4809d63b,2025-01-13 23:11:41,ACCT38572,ACCT62649,Online Payment,5132.8,86,113.182.121.72,DEV-9727,Washington,Branch,False,
TXbe7c2d5e,2025-01-17 05:41:07,ACCT25886,ACCT46919,Online Payment,7415.41,87,163.147.173.213,DEV-8381,Florida,Branch,False,
TX3a80f58f,2025-01-14 14:58:13,ACCT14352,ACCT69666,Wire Transfer,4955.22,88,119.193.52.1,DEV-7515,Colorado,Branch,False,
TXbcf3adc7,2025-01-21 10:38:00,ACCT84995,ACCT83490,Wire Transfer,5613.69,90,90.232.211.11,DEV-4718,Arizona ,Branch,False,
TX1367989f,2025-01-19 04:46:27,ACCT35110,ACCT51798,Deposit,881.64,82,111.136.137.245,DEV-7783,New York,ATM,False,
TX381ff2f0,2025-01-01 13:24:49,ACCT17455,ACCT92291,Deposit,7670.53,74,197.227.171.241,DEV-5089,Washington,ATM,False,
TX06675d3d,2025-01-17 17:16:03,ACCT87982,ACCT39962,Withdrawal,6606.63,77,157.121.112.214,DEV-3615,Ohio,Online Banking,False,
TXc4429406,2025-01-25 15:34:23,ACCT74563,ACCT42649,Wire Transfer,6593.09,75,247.177.57.127,DEV-1613,New York,Online Banking,False,
TX9130fb0b,2025-01-27 12:16:58,ACCT64476,ACCT11237,Online Payment,3481.38,88,132.128.132.50,DEV-6644,Arizona ,ATM,False,
TX67b90e8f,2025-01-02 20:00:54,ACCT63064,ACCT65405,Deposit,2203.99,77,3.36.164.149,DEV-8510,Colorado,Mobile App,False,
TX4c10b966,2025-01-01 00:00:27,ACCT12763,EXT-57555,Withdrawal,390.59,62,233.173.208.208,DEV-1105,Colorado,ATM,False,
TX076f7f94,2025-01-31 19:35:59,ACCT48076,EXT-23162,Wire Transfer,8907.94,64,204.109.34.43,DEV-5677,New York,Mobile App,False,
TX78bc4474,2025-01-02 21:13:47,ACCT81350,EXT-58573,Deposit,9648.91,69,115.153.2.240,DEV-3396,Florida,Branch,False,
TX987362ad,2025-01-31 23:50:11,ACCT51247,ACCT14149,Online Payment,506.1,70,175.237.182.180,DEV-3169,Ohio,Online Banking,True,Confidence/Romance
TXc3335e21,2025-01-18 04:36:31,ACCT31827,ACCT83604,Wire Transfer,1151.06,72,205.142.226.251,DEV-8492,Florida,Branch,False,
TXfcd92aac,2025-01-13 17:44:48,ACCT92077,ACCT73680,Deposit,7512.28,87,36.118.136.141,DEV-7686,Pennsylvania,Mobile App,False,
TXa0126830,2025-01-25 21:11:33,ACCT88368,ACCT32602,Wire Transfer,830.23,73,232.57.212.150,DEV-9486,Florida,Branch,False,
TXb28ea0e7,2025-01-12 12:50:55,ACCT16916,ACCT62972,Deposit,3758.16,81,53.166.110.13,DEV-6369,Florida,Mobile App,True,Personal Data Breach
TX8f3a2e6e,2025-01-31 10:07:06,ACCT71096,ACCT38240,Online Payment,2872.29,70,180.211.21.246,DEV-6061,Texas,Branch,False,
TXcbe93935,2025-01-26 20:23:40,ACCT55159,EXT-43012,Wire Transfer,2205.25,79,46.106.164.214,DEV-7241,Pennsylvania,Mobile App,True,Personal Data Breach
TX6f0a85c2,2025-01-18 22:30:58,ACCT34520,ACCT29920,Withdrawal,5113.6,77,253.141.11.126,DEV-6409,Ohio,Mobile App,False,
TX71ff70fa,2025-01-14 20:06:21,ACCT16339,ACCT15922,Deposit,1390.56,64,101.36.71.243,DEV-6956,Texas,Online Banking,True,Real Estate
TX8b0f15d0,2025-01-11 05:58:56,ACCT39683,ACCT25181,Deposit,8799.26,61,245.10.80.147,DEV-1078,Florida,Mobile App,False,
TXec0a81f9,2025-01-05 20:44:19,ACCT56844,ACCT63454,Wire Transfer,7590.92,60,16.137.154.223,DEV-3794,Texas,Mobile App,True,Tech Support
TX7f0a7b83,2025-01-28 01:34:30,ACCT42825,ACCT60570,Online Payment,1725.67,75,2.165.219.87,DEV-1876,Washington,Online Banking,True,Investment
TX17437999,2025-01-21 03:04:52,ACCT94927,ACCT18753,Wire Transfer,1717.2,84,93.163.70.57,DEV-9521,Colorado,Mobile App,False,
TX8290702b,2025-01-08 11:10:18,ACCT40771,EXT-68244,Deposit,1486.68,90,133.31.104.135,DEV-6486,Pennsylvania,Online Banking,False,
TX65f0282a,2025-01-18 03:56:36,ACCT67378,ACCT31249,Wire Transfer,2743.77,86,27.155.42.233,DEV-6002,Ohio,Mobile App,False,
TXad14c9e6,2025-01-29 11:12:24,ACCT92162,ACCT61303,Deposit,4655.43,72,43.225.108.21,DEV-7772,California,Branch,False,
TXdfe3fb57,2025-01-19 01:37:48,ACCT40908,ACCT26256,Online Payment,9457.75,81,187.9.208.46,DEV-9698,Ohio,Branch,False,
TX7955b817,2025-01-14 01:25:14,ACCT18258,ACCT65405,Deposit,1505.05,89,240.27.200.68,DEV-7091,Texas,ATM,False,
TX944867f6,2025-01-24 23:54:43,ACCT90250,EXT-94382,Withdrawal,4732.1,77,9.116.164.107,DEV-6396,Colorado,Mobile App,True,Confidence/Romance
TXda2470cc,2025-01-18 08:26:18,ACCT81316,ACCT57600,Online Payment,1490.15,67,146.118.251.127,DEV-8354,New York,Mobile App,True,Confidence/Romance
TX62bd85cd,2025-01-01 08:38:44,ACCT70235,ACCT47541,Wire Transfer,2847.48,71,167.187.153.8,DEV-5835,Washington,Online Banking,True,Confidence/Romance
TX4c5f4506,2025-01-14 21:00:47,ACCT91879,ACCT24958,Wire Transfer,6246.5,61,130.169.181.201,DEV-4814,Ohio,Online Banking,True,Real Estate
